Cust_ID,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_label
4892,35,40,58,30,6,28,87,2
4893,28,43,145,35,6,42,77,2
4895,42,44,197,33,5,64,118,1
4896,50,47,200,33,4,83,112,1
4898,32,29,101,31,3,65,89,2
4899,37,43,97,32,4,53,68,2
4900,33,44,43,33,3,51,79,2
4901,28,32,107,33,3,67,84,2
4903,30,33,47,34,4,36,99,2
4905,30,33,47,34,4,36,99,2
4907,28,39,192,33,4,73,77,1
4910,29,47,104,37,6,37,125,2
4911,28,32,41,32,6,23,94,2
4915,37,36,54,33,5,32,89,2
4916,32,43,129,34,5,48,90,2
4918,28,47,106,37,5,44,106,2
4919,36,50,225,32,5,69,87,1
4920,33,40,52,34,5,32,73,2
4922,31,37,90,33,5,39,73,2
4927,29,38,81,34,4,46,76,2
4929,33,48,176,32,5,58,103,1
4930,32,46,172,32,5,57,105,1
4931,28,59,108,34,4,58,87,2
4932,22,47,146,33,6,42,100,2
4935,29,48,249,31,6,60,110,1
4936,29,48,249,31,6,60,110,1
4937,28,46,221,33,4,82,64,1
4938,27,50,165,32,5,55,81,2
4941,32,59,126,33,4,63,92,1
4943,29,48,249,31,6,60,110,1
4944,24,58,188,33,5,61,122,1
4948,27,47,205,35,5,63,84,0
4949,28,60,148,32,6,45,99,2
4950,28,34,35,34,4,33,105,2
4952,28,32,118,32,4,53,89,2
4956,33,33,150,33,4,63,83,2
4957,28,34,102,31,4,49,87,2
4961,28,60,148,32,6,45,99,2
4965,21,32,42,31,4,32,89,2
4970,21,32,42,31,4,32,89,2
4971,26,51,145,36,5,52,109,2
4972,24,34,40,31,4,33,107,2
4977,27,30,77,33,4,42,114,2
4978,49,46,262,31,4,97,145,1
4980,35,45,144,32,4,64,109,1
4983,30,44,174,34,6,47,100,2
4986,49,46,262,31,4,97,145,1
4987,35,96,71,31,5,47,80,2
4989,30,26,100,31,4,47,93,2
4990,30,26,99,31,4,47,95,2
4991,26,36,111,31,4,51,93,2
4994,46,47,201,33,5,66,106,1
4995,28,32,185,32,5,56,101,2
4997,32,52,219,35,6,57,110,1
4999,18,54,158,33,5,53,76,2
5001,18,54,158,33,5,53,76,2
5002,25,24,125,30,5,41,110,2
5004,32,37,99,33,5,41,72,2
5005,33,37,129,34,5,47,83,2
5007,30,41,216,33,5,64,121,1
5010,17,36,153,32,6,40,95,2
5013,35,32,173,33,4,69,90,1
5017,40,32,213,32,5,64,92,1
5018,30,31,55,35,4,38,108,2
5019,49,60,344,31,4,121,88,1
5021,28,26,44,31,6,22,80,2
5023,27,34,104,35,7,29,76,2
5025,40,47,286,35,8,51,105,0
5026,26,39,154,35,5,51,121,2
5027,27,34,104,35,7,29,76,2
5028,39,51,287,35,8,52,106,0
5029,40,47,286,35,8,51,105,0
5030,39,47,286,35,8,51,103,0
5031,29,44,102,34,4,53,99,2
5032,27,37,29,32,6,21,88,2
5033,29,76,99,31,4,59,77,2
5038,22,52,201,34,4,78,82,1
5041,27,35,80,32,3,58,72,2
5042,22,42,79,34,3,59,94,2
5043,44,57,289,32,5,85,123,1
5044,32,33,112,33,7,30,117,2
5045,30,57,195,33,4,79,92,1
5047,29,34,80,34,5,36,87,2
5048,32,33,112,33,7,30,117,2
5049,29,29,93,31,4,46,101,2
5050,29,29,93,31,4,46,101,2
5052,30,38,129,34,5,47,81,2
5053,0,33,48,34,4,29,98,2
5056,31,37,95,36,4,50,113,2
5057,20,27,52,35,8,17,75,2
5058,28,56,259,31,3,125,126,1
5061,34,40,67,34,4,44,96,2
5063,41,46,192,33,5,63,110,1
5064,34,40,67,34,4,44,99,2
5065,34,40,67,34,4,44,96,2
5066,27,47,239,32,4,87,112,1
5067,36,31,40,34,3,47,85,2
5068,28,56,259,31,3,125,126,1
5071,36,45,133,34,6,42,82,2
5074,45,60,232,35,6,62,80,0
5075,24,32,52,32,3,47,77,2
5076,24,37,97,32,4,48,97,2
5077,45,60,232,35,6,62,80,0
5078,28,39,59,34,6,27,92,2
5079,27,38,73,33,6,29,95,2
5080,30,47,113,34,4,56,94,2
5085,33,39,76,32,4,45,74,2
5086,19,64,136,32,5,51,94,2
5087,20,36,87,32,5,35,83,2
5089,24,37,97,32,4,48,97,2
5090,44,57,104,32,3,79,82,1
5091,27,36,162,33,4,65,89,2
5092,27,36,162,33,4,65,89,2
5095,28,38,101,34,5,41,119,2
5097,36,52,130,35,5,51,76,2
5098,30,36,49,35,4,38,88,2
5099,27,36,162,33,4,65,89,2
5100,36,42,177,35,5,58,100,2
5101,45,54,268,33,6,67,88,1
5102,31,40,58,33,5,33,79,2
5103,34,29,92,35,6,32,87,2
5104,32,31,98,35,7,28,84,2
5105,28,42,156,35,6,44,79,2
5107,45,54,268,33,6,67,88,1
5108,25,46,208,33,6,52,124,1
5110,28,46,76,33,5,37,80,2
5111,31,43,104,36,7,31,88,2
5112,28,32,141,31,4,58,71,2
5113,23,30,105,31,4,48,86,2
5114,33,31,64,32,6,27,80,2
5116,29,36,25,32,4,31,96,2
5117,41,50,98,33,5,45,84,2
5118,62,38,100,34,4,59,104,2
5123,27,28,110,35,4,50,98,2
5125,28,24,63,31,4,37,87,2
5128,27,34,60,34,4,39,86,2
5129,35,46,195,33,5,62,103,1
5130,44,48,189,33,5,63,107,1
5131,46,36,132,32,8,31,75,2
5132,30,45,230,33,4,85,108,1
5133,35,46,195,33,5,62,103,1
5134,44,48,189,33,5,63,107,1
5135,28,32,99,32,4,48,88,2
5137,25,29,84,33,4,43,112,2
5142,20,31,111,36,5,40,107,2
5143,20,31,111,36,5,40,107,2
5144,29,39,307,32,5,82,127,1
5145,37,36,201,33,5,62,104,1
5146,29,39,307,32,5,82,127,1
5148,20,31,111,36,5,40,107,2
5151,22,44,265,34,5,73,97,1
5152,22,44,265,34,5,73,97,1
5153,28,23,81,31,4,41,107,2
5154,15,42,151,32,6,40,85,2
5155,21,37,142,38,5,48,75,2
5156,28,23,81,31,4,41,107,2
5157,22,44,265,34,5,73,97,1
5159,28,32,75,32,6,28,77,2
5160,12,50,159,30,4,63,81,1
5161,34,28,74,31,3,56,100,2
5162,12,50,159,30,4,63,81,1
5163,28,32,75,32,6,28,77,2
5164,27,36,161,31,4,64,73,2
5167,34,35,89,32,7,28,89,2
5168,27,36,161,31,4,64,73,2
5173,21,36,159,33,5,50,82,2
5174,28,27,88,33,4,44,90,2
5175,36,48,225,33,6,57,93,1
5176,27,35,99,32,6,33,97,2
5177,22,38,90,32,4,46,63,2
5178,28,28,122,31,4,53,72,2
5179,21,26,124,31,4,51,91,2
5180,24,23,108,33,5,38,77,2
5181,32,37,65,34,5,34,70,2
5183,28,28,122,31,4,53,72,2
5185,28,44,113,35,4,55,110,2
5186,71,42,249,30,5,79,79,1
5188,71,42,249,30,5,79,79,1
5190,36,53,116,35,4,60,86,2
5191,27,43,114,35,4,55,110,2
5192,28,44,113,35,4,55,110,2
5193,32,49,144,33,4,65,95,1
5194,29,31,57,33,4,38,98,2
5195,28,34,53,31,5,30,113,2
5196,28,42,181,33,4,71,112,1
5198,38,53,249,34,6,63,107,1
5199,30,49,219,33,4,83,90,1
5200,24,39,137,35,6,40,87,2
5204,48,56,213,32,5,70,93,1
5205,24,47,207,32,6,52,99,1
5209,48,56,213,32,5,70,93,1
5210,18,47,105,34,5,41,88,2
5212,25,44,252,30,5,71,85,1
5213,24,47,207,32,6,52,99,1
5214,30,37,47,31,4,37,69,2
5216,33,41,78,34,5,38,78,2
5217,24,44,235,32,6,56,106,1
5222,28,31,367,32,4,115,85,1
5223,28,29,80,33,3,57,70,2
5224,61,41,251,31,5,77,124,1
5225,33,41,78,34,5,38,78,2
5227,20,117,173,34,4,86,115,1
5228,20,118,174,34,4,87,119,1
5229,25,36,151,32,4,61,79,2
5230,25,36,151,32,4,61,79,2
5231,51,45,291,33,5,84,92,1
5232,25,36,151,32,4,61,79,2
5234,0,20,48,34,4,26,91,2
5237,32,14,69,34,7,22,92,2
5238,32,17,148,33,4,58,90,2
5239,33,47,133,33,6,41,100,2
5240,40,52,159,33,9,32,114,2
5241,40,52,159,33,9,32,114,2
5247,25,32,124,30,4,53,88,2
5248,37,35,80,34,5,38,92,2
5249,60,37,126,31,6,43,64,2
5251,33,36,138,34,6,41,75,2
5252,17,60,279,33,5,78,109,1
5253,32,47,182,36,4,75,75,0
5254,26,38,67,32,3,55,85,2
5261,12,50,129,36,5,46,69,0
5263,54,35,61,34,3,62,112,2
5266,28,32,54,33,6,25,104,2
5267,26,30,160,32,4,62,60,2
5269,18,44,219,33,5,63,119,1
5270,29,25,83,32,3,57,87,2
5272,30,29,7,35,4,26,83,2
5273,20,53,145,35,6,43,84,0
5274,19,49,113,34,4,54,100,2
5275,30,29,7,35,4,26,83,2
5277,25,85,309,32,5,91,77,1
5278,27,37,170,32,4,67,77,1
5279,41,44,239,34,8,45,138,1
5283,30,28,105,33,6,33,91,2
5284,41,44,239,34,8,45,138,1
5285,37,87,169,32,5,65,85,1
5286,27,30,160,33,3,84,97,1
5287,35,40,97,35,6,35,99,2
5291,27,37,170,32,4,67,77,1
5292,30,28,105,33,6,33,91,2
5293,25,85,309,32,5,91,77,1
5294,40,53,93,33,7,32,119,2
5295,44,51,80,32,8,26,97,2
5296,41,44,239,34,8,45,138,1
5297,34,36,58,32,7,23,90,2
5298,37,87,169,32,5,65,85,1
5299,27,76,147,32,5,57,82,0
5301,31,50,272,32,5,77,84,1
5302,31,50,272,32,5,77,84,1
5303,31,50,272,32,5,77,84,1
5304,31,50,272,32,5,77,84,1
5305,34,37,55,31,5,32,103,2
5308,9,39,115,33,4,49,111,2
5309,9,20,3,34,3,22,63,2
5310,31,50,272,32,5,77,84,1
5312,23,49,242,33,5,70,103,1
5313,30,28,130,30,4,55,92,2
5315,26,41,91,32,4,48,87,2
5316,24,53,153,32,5,53,78,2
5317,22,50,277,32,5,77,81,1
5320,23,68,156,32,6,47,86,0
5323,33,51,78,35,7,29,87,2
5326,28,36,136,35,4,59,104,2
5329,20,35,304,32,5,79,116,1
5332,34,29,56,34,7,22,97,2
5333,29,42,284,35,4,98,86,1
5335,48,26,100,34,8,26,76,2
5336,72,167,142,31,5,83,123,1
5344,28,51,251,31,4,91,87,1
5346,30,70,219,30,4,88,125,1
5349,28,51,251,31,4,91,87,1
5351,34,40,117,34,5,45,83,2
5352,33,42,117,34,5,46,82,2
5354,32,15,131,31,4,53,105,2
5355,23,39,123,34,5,44,68,2
5356,34,40,117,34,5,45,83,2
5357,33,42,117,34,5,46,82,2
5358,32,15,131,31,4,53,105,2
5361,35,25,124,29,5,43,68,2
5362,24,17,86,32,4,40,80,2
5363,15,26,56,35,8,17,87,2
5364,17,33,242,32,5,65,117,1
5368,17,33,242,32,5,65,117,1
5369,31,14,89,32,6,28,73,2
5370,28,42,190,33,4,74,119,1
5372,12,9,7,34,4,16,123,2
5374,28,18,95,34,3,59,99,2
5375,31,40,119,32,6,37,87,2
5376,28,18,95,34,3,59,99,2
5377,30,22,90,36,6,30,96,2
5378,45,22,98,33,7,29,89,2
5379,39,40,251,35,6,61,119,1
5380,29,20,145,33,3,76,89,2
5381,30,18,155,32,3,79,81,1
5382,45,50,195,33,5,65,110,1
5385,48,37,254,32,3,124,120,1
5386,44,43,195,33,5,63,112,1
5387,52,44,194,33,5,65,111,1
5388,52,47,192,33,5,65,110,1
5389,45,50,195,33,5,65,110,1
5390,50,51,191,33,5,65,104,1
5391,30,43,188,32,6,49,111,2
5392,26,49,208,33,6,53,121,1
5394,27,64,247,33,5,75,87,1
5396,21,98,219,32,5,74,71,0
5398,28,42,105,33,6,35,79,2
5399,30,36,123,31,7,32,65,2
5400,30,33,92,32,5,38,78,2
5401,39,57,108,32,5,48,79,2
5402,34,42,131,31,4,60,74,2
5404,30,33,92,32,5,38,78,2
5405,21,98,219,32,5,74,71,0
5406,62,41,150,31,6,48,65,2
5407,62,42,150,31,6,48,65,2
5409,34,60,230,34,5,72,100,1
5412,28,42,105,33,6,35,79,2
5413,28,49,224,34,5,67,89,1
5414,32,42,107,34,3,72,76,2
5419,20,39,104,31,4,49,92,2
5422,49,52,196,33,5,66,106,1
5423,30,42,93,32,6,33,89,2
5425,26,34,111,35,4,52,94,2
5428,23,35,81,33,6,29,82,2
5429,23,34,131,36,3,75,81,2
5431,19,86,137,30,4,68,88,1
5432,29,58,248,33,4,92,103,1
5433,22,52,174,33,6,47,107,2
5436,33,50,67,31,4,46,99,2
5437,22,52,174,33,6,47,107,2
5438,23,52,166,33,5,55,92,2
5440,50,36,135,31,6,42,99,2
5441,31,32,77,31,4,43,94,2
5442,28,28,57,33,5,30,104,2
5443,25,28,88,33,4,44,82,2
5444,23,55,266,34,5,76,94,1
5446,23,55,266,34,5,76,94,1
5448,43,47,213,34,6,57,76,0
5449,32,23,128,35,4,55,78,2
5450,29,30,47,36,3,48,90,2
5452,26,31,113,36,7,30,84,2
5454,29,32,104,34,4,50,126,2
5455,23,37,72,35,5,34,96,2
5456,27,49,119,36,6,39,86,2
5457,30,39,83,34,3,62,105,2
5458,26,48,203,33,4,78,110,1
5459,26,48,203,33,4,78,110,1
5462,19,45,151,33,3,83,156,1
5463,22,38,71,34,5,33,75,2
5466,26,48,203,33,4,78,110,1
5470,19,45,151,33,3,83,156,1
5471,54,54,267,32,5,82,121,1
5472,51,94,247,30,5,85,116,1
5476,31,53,83,33,5,40,78,2
5477,31,69,227,33,5,72,116,1
5478,20,54,142,33,3,83,83,1
5479,24,47,275,32,4,95,100,1
5480,24,47,275,32,4,95,100,1
5481,37,49,119,33,5,48,86,2
5483,24,47,275,32,4,95,100,1
5485,31,45,119,32,6,38,92,2
5486,36,29,85,33,6,31,79,2
5487,24,47,275,32,4,95,100,1
5488,26,46,185,33,4,73,101,1
5489,26,43,121,31,3,74,86,1
5490,37,49,119,33,5,48,86,2
5491,30,36,152,33,4,63,105,1
5492,10,44,153,31,4,60,75,2
5493,16,31,102,34,5,37,79,2
5495,29,38,178,34,6,47,98,2
5498,30,36,152,33,4,63,105,1
5499,10,44,153,31,4,60,75,2
5500,12,13,124,35,4,46,62,2
5501,38,144,86,31,6,50,70,0
5503,18,36,8,34,8,12,91,2
5504,30,36,73,34,6,29,92,2
5506,30,38,36,32,4,34,88,2
5508,24,37,107,34,4,51,103,2
5509,30,40,72,33,3,59,107,2
5510,82,149,137,31,4,100,128,1
5512,32,54,103,33,5,45,82,2
5513,24,37,107,34,4,51,103,2
5514,18,36,8,34,8,12,91,2
5516,51,56,197,33,5,68,107,1
5519,37,50,99,32,5,44,82,2
5521,30,38,36,32,4,34,88,2
5522,30,45,125,31,4,58,74,2
5526,31,46,90,33,3,67,75,2
5528,47,63,269,33,6,69,85,1
5529,26,30,42,32,4,33,83,2
5534,20,46,275,32,6,63,108,1
5535,25,42,180,36,6,48,74,0
5536,36,185,189,33,4,111,110,1
5537,38,40,81,30,6,32,99,2
5538,32,48,132,34,6,41,105,2
5540,34,68,99,34,4,59,90,2
5541,39,53,105,33,5,46,84,2
5542,15,46,162,31,6,43,84,2
5544,32,48,132,34,6,41,105,2
5546,32,42,56,35,4,42,99,2
5548,37,53,206,33,5,66,94,1
5551,30,43,78,30,5,37,92,2
5552,30,38,108,33,5,42,103,2
5553,20,66,278,33,5,80,94,1
5554,30,43,78,30,5,37,92,2
5556,36,26,102,32,5,40,73,2
5557,19,48,169,34,4,68,94,1
5558,19,48,169,34,4,68,94,1
5560,46,84,246,30,5,82,113,1
5562,32,44,92,35,4,51,71,2
5563,48,56,253,31,5,78,119,1
5564,23,50,137,32,6,41,76,2
5566,51,49,194,33,5,66,93,1
5567,52,49,195,33,5,66,93,1
5568,30,34,102,32,5,40,91,2
5569,31,35,200,32,5,60,100,1
5572,51,49,194,33,5,66,93,1
5573,52,49,195,33,5,66,93,1
5574,26,33,74,33,8,21,119,2
5575,29,25,105,33,6,32,93,2
5576,25,30,94,32,4,46,76,2
5577,53,40,118,34,6,41,99,2
5581,26,33,74,33,8,21,119,2
5582,25,43,166,33,4,67,89,1
5583,29,25,105,33,6,32,93,2
5585,27,44,172,33,4,69,103,1
5588,27,44,172,33,4,69,103,1
5590,41,60,141,31,4,69,94,1
5591,32,41,107,30,6,35,84,2
5592,34,48,173,34,5,58,90,2
5593,34,48,173,34,5,58,90,2
5595,34,48,173,34,5,58,90,2
5597,49,53,164,31,10,30,83,2
5599,49,53,164,31,10,30,83,2
5600,57,62,122,31,4,68,79,1
5601,48,52,248,32,4,95,83,1
5602,35,47,93,32,7,30,98,2
5603,26,42,83,32,5,37,91,2
5605,32,37,39,32,6,24,68,2
5606,57,62,122,31,4,68,79,1
5608,32,54,155,33,6,46,98,2
5609,29,44,100,31,6,34,97,2
5610,29,41,54,34,4,40,95,2
5611,49,53,164,31,10,30,83,2
5612,24,51,203,32,6,52,114,1
5614,12,54,165,33,5,53,64,0
5615,24,55,212,33,5,65,103,1
5619,12,56,191,32,5,59,64,0
5621,24,55,212,33,5,65,103,1
5622,37,33,235,33,8,43,110,2
5623,27,46,96,34,6,34,108,2
5624,45,29,67,34,6,30,95,2
5625,37,33,235,33,8,43,110,2
5627,27,29,48,33,5,28,95,2
5629,38,23,78,32,4,43,88,2
5634,22,32,161,34,6,42,111,2
5635,22,41,134,33,5,46,98,2
5636,22,44,133,33,5,47,101,2
5638,16,33,80,35,5,33,66,2
5639,29,52,146,34,5,53,106,2
5643,27,50,262,30,4,93,83,1
5644,27,50,262,30,4,93,83,1
5647,35,38,194,31,6,50,107,1
5648,36,34,80,32,6,31,90,2
5649,27,50,262,30,4,93,83,1
5655,18,32,198,34,5,57,83,2
5658,36,34,80,32,6,31,90,2
5659,1,48,151,33,4,59,78,2
5661,32,36,112,33,5,43,85,2
5662,21,90,126,32,4,68,102,1
5663,21,32,73,36,4,41,81,2
5665,27,57,127,33,4,61,118,1
5666,28,62,184,33,7,44,80,0
5667,27,57,127,33,4,61,118,1
5669,27,48,182,34,5,59,99,1
5670,32,48,74,31,5,37,81,2
5671,38,43,231,33,8,44,128,1
5672,16,54,159,33,4,66,69,2
5675,26,50,208,33,5,64,91,1
5677,21,44,99,34,6,33,79,2
5681,28,46,167,34,5,55,95,2
5682,32,52,129,34,4,62,90,2
5683,24,48,173,32,3,93,78,1
5684,29,48,102,32,4,53,72,2
5686,42,59,130,33,4,66,91,1
5687,27,47,107,32,5,43,74,2
5688,24,98,163,33,5,64,94,0
5689,30,70,221,30,5,71,102,1
5690,28,57,166,34,4,72,79,1
5691,20,59,140,33,4,63,77,2
5694,27,110,223,32,4,98,78,1
5695,35,54,152,32,6,46,71,2
5696,28,57,166,34,4,72,79,1
5698,20,59,140,33,4,63,77,2
5700,23,57,199,34,4,79,112,1
5702,28,30,81,35,4,44,80,2
5704,45,39,81,32,5,40,94,2
5705,56,41,95,33,6,38,104,2
5706,26,37,236,32,4,83,103,1
5707,42,35,72,33,4,46,101,2
5708,22,43,122,39,8,29,104,0
5710,25,40,68,35,6,28,76,2
5712,29,41,75,34,6,30,90,2
5713,29,46,96,33,4,51,93,2
5714,32,41,62,32,4,42,87,2
5715,20,69,278,33,5,80,91,1
5719,50,49,236,31,4,92,106,1
5720,22,54,265,33,6,63,100,1
5721,25,59,245,33,6,61,91,0
5723,36,52,61,32,5,37,81,2
5724,23,48,156,32,5,52,102,2
5725,22,47,156,32,5,52,103,2
5726,34,59,192,35,6,54,109,0
5727,32,54,237,34,6,60,120,1
5729,32,32,89,32,6,31,76,2
5730,26,48,215,34,4,81,105,1
5732,27,40,162,35,3,88,82,1
5733,28,38,102,34,3,68,84,2
5735,23,35,71,36,5,33,78,2
5736,26,48,215,34,4,81,105,1
5737,32,41,55,34,4,41,66,2
5738,35,54,134,32,5,51,111,2
5740,29,52,193,32,6,51,109,1
5741,27,51,162,34,5,55,101,2
5742,28,55,160,34,4,70,114,1
5743,29,52,193,32,6,51,109,1
5748,28,38,0,32,3,33,98,2
5749,31,46,233,32,6,57,64,0
5750,32,32,98,32,7,28,87,2
5751,25,55,245,33,5,72,66,0
5752,47,49,130,33,4,65,108,1
5753,50,48,178,33,4,78,119,1
5754,47,49,130,33,4,65,108,1
5756,30,56,258,30,4,94,91,1
5763,35,63,110,34,5,49,71,2
5764,35,50,71,33,5,38,81,2
5765,31,44,67,33,4,44,93,2
5767,26,39,67,35,4,42,88,2
5768,34,35,55,34,4,40,103,2
5769,30,56,258,30,4,94,91,1
5770,37,40,69,33,7,26,89,2
5771,27,60,125,34,6,41,72,2
5772,86,174,134,31,5,85,94,1
5773,22,50,220,32,6,54,123,1
5776,33,37,105,34,7,30,93,2
5777,33,38,92,33,4,49,107,2
5778,40,52,266,33,7,56,139,1
5779,61,53,231,32,5,76,89,1
5780,32,39,105,31,5,42,73,2
5783,28,40,74,34,6,30,82,2
5786,34,37,55,33,5,32,98,2
5787,30,48,77,35,6,32,83,2
5789,30,40,64,33,3,56,72,2
5790,35,50,99,32,4,54,94,2
5791,24,44,148,33,3,83,86,1
5792,33,45,82,31,4,48,84,2
5793,24,44,148,33,3,83,86,1
5794,24,40,35,31,4,33,82,2
5796,48,53,176,33,5,62,92,1
5798,33,45,82,31,4,48,84,2
5800,27,33,87,32,3,60,83,2
5801,31,44,70,34,5,36,95,2
5802,32,54,129,34,4,63,85,2
5803,38,44,187,32,5,61,91,1
5804,27,33,87,32,3,60,83,2
5806,30,36,90,35,6,32,100,2
5808,32,24,86,34,6,30,84,2
5810,42,41,212,32,5,66,90,1
5812,53,142,127,33,5,71,63,0
5813,24,56,233,32,5,69,126,1
5814,24,56,233,32,5,69,126,1
5816,14,60,147,32,3,85,85,1
5817,32,41,110,31,7,31,89,2
5818,24,56,233,32,5,69,126,1
5819,29,46,75,34,5,37,87,2
5820,34,38,125,34,3,77,102,1
5821,14,60,147,32,3,85,85,1
5823,35,29,88,34,4,47,84,2
5826,27,47,121,36,5,47,74,2
5827,23,48,209,32,6,52,91,2
5828,25,46,114,31,7,31,69,2
5830,37,66,59,33,4,49,87,2
5831,28,36,115,32,4,53,68,2
5832,33,52,155,34,5,55,81,2
5833,30,50,114,34,5,46,81,2
5834,18,40,238,33,5,66,79,1
5836,30,30,112,32,7,30,85,2
5838,36,41,67,34,10,18,96,2
5839,24,42,206,32,4,76,105,1
5842,26,19,77,33,5,31,82,2
5843,48,38,257,32,5,75,102,1
5846,47,145,131,32,6,60,84,0
5848,19,44,115,33,4,53,97,2
5849,26,53,224,33,4,84,102,1
5850,24,47,125,34,4,58,87,2
5851,26,53,224,33,4,84,102,1
5855,26,51,163,33,4,69,74,1
5860,27,42,56,35,4,40,77,2
5861,54,36,129,34,5,51,81,2
5863,16,42,47,34,4,35,102,2
5864,22,38,110,34,4,51,102,2
5865,27,42,56,35,4,40,77,2
5866,27,44,55,35,4,41,78,2
5869,30,41,183,32,5,58,122,1
5871,20,44,267,34,5,73,99,1
5872,20,44,267,34,5,73,99,1
5873,20,44,267,34,5,73,99,1
5875,20,27,41,37,4,32,85,2
5876,35,54,177,32,5,60,95,1
5877,29,40,96,32,4,50,63,2
5878,27,40,227,34,4,82,106,1
5881,24,59,246,34,5,73,81,0
5882,26,49,132,33,4,60,80,2
5883,26,49,132,33,4,60,80,2
5884,26,49,132,33,4,60,80,2
5887,33,30,114,30,5,42,83,2
5889,24,59,246,34,5,73,81,0
5890,36,45,281,34,8,50,126,1
5891,32,41,136,33,6,41,78,2
5893,28,46,176,32,6,47,80,2
5895,32,41,136,33,6,41,78,2
5897,0,38,140,36,5,43,71,2
5900,23,105,227,31,6,65,80,0
5901,39,34,210,32,5,63,83,1
5903,25,44,116,35,6,37,82,2
5904,24,44,174,35,6,47,79,0
5907,29,36,86,35,6,31,74,2
5909,24,54,193,33,4,76,117,1
5910,28,46,66,33,3,58,91,2
5911,29,43,72,33,3,59,91,2
5912,30,40,88,35,6,33,77,2
5913,22,35,107,33,4,50,81,2
5914,24,35,69,33,4,41,91,2
5916,26,38,51,31,5,30,116,2
5918,24,35,69,33,4,41,91,2
5920,22,36,170,31,3,87,85,1
5922,30,37,87,30,3,62,94,2
5924,26,54,192,33,5,61,105,1
5926,26,54,192,33,5,61,105,1
5927,19,43,167,34,5,53,86,2
5928,26,54,192,33,5,61,105,1
5929,26,54,192,33,5,61,105,1
5930,34,52,212,32,5,66,102,1
5931,27,57,254,31,4,93,103,1
5936,27,57,254,31,4,93,103,1
5937,27,57,254,31,4,93,103,1
5938,29,44,121,34,6,38,73,2
5939,27,57,254,31,4,93,103,1
5940,52,54,250,32,6,65,94,1
5941,35,52,92,36,7,31,97,2
5942,25,24,121,35,6,35,79,2
5944,35,34,112,32,5,43,79,2
5946,30,34,95,32,6,32,120,2
5947,52,42,262,31,5,78,119,1
5948,28,108,238,31,6,68,101,1
5949,25,15,58,29,6,22,72,2
5950,28,39,54,34,4,39,92,2
5951,35,54,108,33,5,46,89,2
5952,30,64,99,32,4,57,92,2
5953,27,49,142,34,4,63,106,1
5954,28,39,54,34,4,39,92,2
5955,29,46,140,34,5,50,93,2
5956,34,40,95,35,5,41,108,2
5957,20,50,184,33,5,58,102,1
5960,33,39,69,34,6,30,94,2
5961,27,39,58,33,4,40,88,2
5965,28,35,58,34,4,39,74,2
5968,21,41,144,31,3,79,94,1
5969,19,96,153,32,4,75,74,1
5970,28,53,153,33,6,45,74,2
5974,32,41,121,34,5,46,98,2
5977,20,41,182,31,5,55,67,2
5978,21,42,153,32,5,50,75,2
5979,29,50,144,35,5,52,91,2
5980,27,58,113,34,5,47,85,2
5981,26,41,100,33,5,40,89,2
5982,27,35,99,34,8,25,90,2
5984,21,50,193,34,5,60,109,1
5985,31,43,123,34,5,47,112,2
5988,22,40,145,32,3,80,88,1
5989,44,57,253,33,5,78,97,1
5994,22,51,224,32,7,47,93,0
5996,26,53,229,32,6,57,113,1
5998,22,51,224,32,7,47,93,0
5999,26,53,229,32,6,57,113,1
6000,29,41,174,32,10,28,88,2
6002,46,66,151,33,4,74,99,1
6003,16,44,186,34,4,70,106,1
6004,16,44,186,34,4,70,106,1
6005,29,37,55,33,4,39,90,2
6009,47,69,158,32,5,62,93,1
6014,22,61,258,32,5,75,84,1
6016,28,40,106,33,5,42,82,2
6018,23,47,277,32,5,76,95,1
6019,23,47,277,32,5,76,95,1
6020,23,47,277,32,5,76,95,1
6021,28,40,106,33,5,42,82,2
6023,23,47,277,32,5,76,95,1
6025,52,47,164,34,5,60,86,2
6026,26,44,209,32,6,52,82,2
6028,34,42,109,34,5,44,118,2
6029,59,51,272,31,4,104,118,1
6032,26,60,227,34,4,87,113,1
6033,24,45,112,34,5,43,76,2
6034,30,51,146,34,6,44,83,2
6035,28,51,119,35,6,39,72,2
6036,30,51,146,34,6,44,83,2
6037,19,46,110,34,4,53,109,2
6040,25,33,48,33,4,35,94,2
6041,31,51,260,32,5,75,78,1
6042,16,48,166,32,5,53,72,2
6044,25,31,123,35,4,54,82,2
6045,10,24,24,36,3,32,89,2
6046,29,35,48,32,4,36,73,2
6047,25,45,143,33,5,50,90,2
6049,25,40,195,32,6,49,87,2
6051,22,48,137,34,4,61,111,1
6053,26,51,262,31,4,93,75,1
6054,29,51,278,33,5,79,94,1
6055,29,51,278,33,5,79,94,1
6056,29,51,278,33,5,79,94,1
6057,26,45,56,34,5,33,77,2
6060,24,44,139,34,6,41,87,2
6061,20,38,60,34,5,31,86,2
6063,56,53,255,32,5,80,90,1
6064,56,53,255,32,5,80,90,1
6067,24,51,75,34,6,31,89,2
6070,28,39,65,35,5,34,82,2
6071,28,39,107,33,6,35,70,2
6074,33,36,54,34,6,27,95,2
6075,38,34,36,32,5,28,95,2
6081,33,37,64,33,4,42,95,2
6082,18,58,134,34,6,41,65,0
6088,49,30,50,33,4,41,86,2
