Cust_ID,Email_Clicks,SM_Comments,App_Clicks,SM_Likes,SM_Shares,SM_Clicks,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_id,education_level,dependents,city,age,sex
543,28,4,62,4,1,8,24,85,283,32,7,61,74,00,Bachelor,False,other,26,male
546,15,13,1,42,14,17,24,78,259,36,8,50,68,10,less than high school,False,Birmingham,38,female
547,65,1,7,2,2,84,49,67,269,34,9,47,64,20,Bachelor,False,other,23,male
549,1,1,69,2,2,17,49,171,241,34,6,83,64,00,Bachelor,False,Birmingham,40,male
550,25,1,5,1,1,63,1,74,201,35,6,52,67,20,less than high school,False,Birmingham,28,female
551,5,12,5,54,7,12,24,92,252,33,7,58,72,10,Master,False,London,18,female
552,26,1,5,7,0,81,24,92,252,33,7,58,72,20,Bachelor,False,Birmingham,65,female
553,31,0,111,1,1,16,24,50,146,39,6,44,90,00,High School,False,other,30,male
554,15,21,4,48,19,3,49,95,372,31,7,79,68,10,less than high school,False,other,19,female
556,6,11,5,17,26,12,49,118,304,32,6,84,68,10,High School,False,other,25,female
558,71,0,6,0,2,96,49,118,304,32,6,84,68,20,Master,False,Birmingham,22,female
559,3,14,0,67,20,7,49,85,348,34,7,74,64,10,Master,False,other,20,female
560,3,22,5,83,13,18,49,75,285,33,6,74,63,10,Bachelor,False,other,24,female
561,11,18,0,56,23,13,49,78,248,34,6,69,84,10,Bachelor,False,Birmingham,51,female
563,19,0,47,4,0,19,49,92,232,35,6,68,83,00,High School,False,London,78,female
564,11,7,1,81,22,15,49,85,348,34,7,74,64,10,High School,False,other,23,male
565,2,8,4,56,7,15,49,75,285,33,6,74,63,10,Bachelor,False,other,21,female
569,11,2,48,0,1,1,24,95,174,37,6,55,77,00,High School,True,other,49,female
571,19,20,4,81,7,7,24,95,174,37,6,55,77,10,High School,False,other,22,female
573,12,11,2,73,16,4,49,70,278,34,6,72,72,10,PhD,False,Birmingham,19,female
574,29,4,44,4,1,9,49,78,280,33,7,63,78,00,Bachelor,False,Birmingham,45,male
575,13,20,0,43,9,12,49,79,283,33,8,56,86,10,Master,False,other,23,female
576,25,1,81,1,2,10,24,103,248,35,5,82,64,00,less than high school,False,London,30,female
577,36,1,4,4,1,52,49,83,257,34,6,71,76,20,High School,False,London,30,male
578,12,1,83,7,0,9,49,85,257,34,6,71,75,00,Bachelor,False,Birmingham,27,male
579,9,20,1,42,8,15,49,63,243,33,5,78,76,11,Master,False,other,25,male
580,69,0,7,2,0,63,49,89,304,33,4,119,63,21,Master,False,other,21,female
582,4,3,68,0,2,1,49,83,299,33,4,116,63,01,High School,False,other,34,female
583,6,23,5,74,7,10,49,74,243,31,7,57,68,10,Master,False,London,31,female
584,5,7,5,79,25,19,49,93,304,34,8,60,112,10,High School,True,Birmingham,28,female
585,11,13,1,64,26,15,24,91,252,36,7,58,66,10,High School,False,other,22,female
586,35,3,75,7,1,16,49,94,266,33,10,45,74,00,High School,False,London,28,female
589,1,21,1,88,22,5,49,59,243,32,7,55,63,10,High School,False,other,25,female
590,34,4,61,5,1,6,49,84,269,35,6,73,79,00,High School,False,London,24,female
591,35,3,127,5,0,17,49,70,118,33,5,54,81,02,High School,False,London,22,female
593,9,19,2,56,11,3,58,94,308,34,6,83,67,10,Bachelor,False,Birmingham,18,female
594,5,4,124,3,0,0,17,96,248,36,5,80,78,00,Bachelor,True,other,46,female
595,14,1,52,6,1,2,41,86,294,34,6,76,88,00,less than high school,False,Birmingham,41,female
596,21,2,56,5,1,12,51,59,285,32,6,72,64,00,Master,False,Birmingham,42,female
597,43,2,6,8,0,64,58,71,252,32,6,69,63,20,Bachelor,False,Birmingham,57,male
598,34,0,6,0,1,75,18,78,222,33,5,71,63,20,Master,False,London,22,male
599,51,0,6,4,2,57,45,82,299,31,7,66,69,20,Master,False,London,31,male
601,25,2,5,2,1,53,52,71,313,32,6,78,70,21,PhD,False,Birmingham,63,male
602,28,1,1,5,2,56,0,81,241,34,5,72,64,20,PhD,True,Birmingham,28,female
603,27,3,61,4,1,15,52,71,313,32,6,78,70,01,Bachelor,False,Birmingham,50,male
605,36,0,70,6,0,3,13,85,262,35,6,66,64,00,High School,False,London,28,female
606,83,1,5,4,0,96,48,72,236,35,8,49,68,20,Bachelor,True,London,26,male
607,5,2,47,3,2,16,41,92,257,35,5,85,84,00,Master,False,Birmingham,76,female
608,82,1,5,8,0,91,37,110,359,35,6,91,69,20,High School,False,London,27,male
610,16,21,4,84,23,12,54,83,259,35,5,87,83,11,Bachelor,False,London,19,female
611,24,2,65,3,2,20,55,81,313,31,5,96,63,01,Bachelor,False,Birmingham,25,female
613,81,2,2,8,0,73,38,58,211,34,7,49,68,20,Bachelor,False,other,34,female
615,10,13,5,30,12,17,50,79,292,37,6,77,86,10,High School,False,London,21,female
616,7,16,5,27,26,14,50,79,292,37,6,77,86,10,Bachelor,False,Birmingham,21,female
617,43,2,1,7,0,102,51,79,257,32,9,47,72,20,Master,False,other,30,male
618,8,20,1,38,19,15,50,122,313,33,7,74,62,10,less than high school,False,Birmingham,25,female
620,14,3,82,7,2,3,24,76,243,34,6,63,74,00,High School,False,London,80,female
621,15,4,46,3,1,10,23,78,243,34,6,63,72,00,High School,True,London,30,female
626,1,18,3,32,20,3,29,98,271,35,5,87,63,10,Master,False,Birmingham,31,female
627,6,23,2,43,22,9,29,98,271,35,5,87,63,10,High School,False,other,34,male
628,80,1,1,7,2,70,26,97,243,34,6,67,65,20,PhD,False,other,59,male
629,35,1,1,11,0,90,23,111,215,34,6,64,78,20,High School,True,Birmingham,55,male
630,15,13,1,80,17,2,26,97,243,34,6,67,65,10,less than high school,True,other,26,female
631,7,10,2,78,10,5,54,105,271,34,6,78,63,10,Master,False,Birmingham,47,female
632,15,10,3,20,26,18,14,87,215,35,6,59,79,10,High School,True,other,19,female
633,14,23,5,61,10,3,22,105,322,36,6,81,69,10,less than high school,False,other,28,female
637,1,7,2,72,10,0,27,84,248,34,5,79,89,10,High School,False,Birmingham,24,male
640,10,18,3,70,13,13,45,71,278,35,6,72,74,10,High School,False,other,26,female
641,15,3,48,6,0,17,44,71,280,36,6,72,79,00,less than high school,True,London,23,male
642,22,2,78,7,1,13,45,71,278,35,6,72,74,00,High School,False,Birmingham,27,male
643,14,12,1,78,17,9,44,71,280,36,6,72,79,10,less than high school,True,other,62,female
644,5,2,73,7,0,19,45,71,278,35,6,72,74,00,Bachelor,False,London,43,male
646,48,2,4,5,2,81,5,107,234,36,6,64,64,20,less than high school,True,other,69,female
647,79,0,1,6,0,77,1,70,222,35,6,55,63,20,High School,False,Birmingham,24,male
648,1,24,4,85,8,15,30,66,215,35,7,50,68,10,High School,False,other,34,male
649,50,1,2,3,2,78,27,68,178,33,6,51,82,20,Bachelor,False,Birmingham,28,male
653,66,0,4,2,1,81,59,79,243,33,5,83,67,21,Bachelor,False,other,27,male
654,32,0,124,5,0,3,47,74,250,32,5,81,65,01,Master,False,other,31,female
655,27,1,3,8,2,54,17,87,308,33,6,75,78,20,High School,False,other,54,male
658,65,1,3,7,1,64,7,74,236,35,8,44,63,20,Bachelor,False,London,22,male
661,23,0,2,8,2,74,31,80,248,35,6,66,73,20,less than high school,False,other,22,male
662,32,1,55,3,1,6,6,76,234,35,7,51,67,00,High School,False,other,28,male
664,6,21,3,59,13,14,52,92,299,32,7,68,73,10,High School,False,other,26,female
665,5,17,1,32,11,7,14,84,255,33,6,65,83,10,less than high school,False,other,20,female
667,8,15,4,62,18,5,45,82,271,31,7,62,64,10,less than high school,False,Birmingham,25,female
668,8,20,5,82,13,8,43,59,220,33,6,60,73,10,High School,False,Birmingham,22,female
669,9,22,3,41,19,0,45,82,271,31,7,62,64,10,Master,False,Birmingham,21,female
670,9,20,2,43,15,6,24,83,204,34,6,58,88,10,High School,False,other,63,female
671,38,2,4,11,2,53,21,74,225,33,5,71,63,20,less than high school,False,Birmingham,21,male
673,7,20,1,66,22,18,21,74,225,33,5,71,63,10,Bachelor,False,Birmingham,23,male
680,67,0,0,3,0,96,58,70,308,32,5,94,73,21,Master,False,Birmingham,68,male
681,61,1,0,11,2,95,23,94,211,34,5,73,74,20,High School,False,other,22,male
682,4,2,53,1,1,0,31,78,252,35,5,80,90,00,less than high school,False,other,22,female
684,18,15,4,66,13,3,32,78,252,34,5,80,93,11,less than high school,True,other,21,female
685,19,3,123,3,2,13,23,59,229,35,6,58,63,00,High School,False,other,29,female
689,14,19,1,67,15,14,48,157,243,34,10,49,63,10,Bachelor,False,other,26,female
691,6,21,0,57,22,8,24,87,294,36,5,89,70,10,less than high school,False,other,24,female
693,6,21,1,35,18,14,32,84,262,35,6,69,79,10,High School,False,Birmingham,40,female
694,69,2,2,5,1,85,31,84,262,35,6,69,82,20,less than high school,False,other,22,male
696,7,9,4,18,13,3,2,66,234,36,7,49,66,10,Bachelor,False,London,20,female
697,15,14,3,73,11,2,2,66,234,36,7,49,66,10,less than high school,True,other,18,female
698,16,22,1,87,24,1,28,87,301,35,5,91,76,10,High School,False,London,18,female
700,8,10,2,22,10,8,43,76,262,32,6,69,84,11,High School,False,Birmingham,22,female
701,24,1,3,7,0,76,2,66,234,36,7,49,66,20,Master,False,London,24,male
704,49,0,4,3,1,77,4,78,252,34,5,74,62,20,less than high school,False,other,69,male
706,22,2,122,6,0,2,8,93,197,36,5,67,68,00,High School,True,Birmingham,27,female
707,6,7,4,82,25,6,19,77,220,35,5,71,74,10,Master,True,London,30,female
709,2,0,114,0,0,19,47,62,259,34,7,58,71,00,Bachelor,False,Birmingham,28,female
711,17,20,1,83,13,17,34,93,294,35,6,76,74,10,High School,False,other,20,female
712,8,24,5,56,7,17,0,84,280,35,4,100,71,10,High School,False,other,24,female
714,77,0,2,1,1,76,28,78,252,34,5,79,79,20,less than high school,False,other,59,male
716,8,15,4,46,7,6,36,75,243,35,5,78,68,10,Master,True,other,20,female
717,7,16,3,60,16,0,11,79,225,34,6,59,70,10,High School,False,other,47,female
718,37,2,5,5,1,70,4,82,243,34,4,91,68,20,High School,True,other,37,male
720,7,8,1,59,24,0,4,82,243,34,4,91,68,10,less than high school,False,Birmingham,23,male
721,4,8,3,80,22,13,24,94,257,32,5,82,93,11,High School,True,other,24,female
722,41,1,7,8,2,56,8,84,225,34,6,59,73,20,High School,False,London,30,male
724,35,0,3,8,1,88,10,86,201,37,6,56,63,20,PhD,True,other,59,female
726,52,0,6,11,1,88,9,84,285,36,7,60,76,20,Bachelor,False,London,74,female
727,3,2,98,1,1,6,2,67,229,36,7,48,62,00,PhD,False,other,30,male
729,66,1,3,11,0,89,3,71,183,38,5,59,85,20,less than high school,False,Birmingham,37,female
732,9,12,5,84,8,10,3,92,220,35,5,70,68,10,Master,False,London,25,female
733,6,23,2,78,19,14,34,82,252,37,6,68,74,10,PhD,False,Birmingham,34,female
734,0,11,1,32,7,14,20,75,269,36,6,67,67,10,PhD,False,London,58,female
735,57,2,0,3,2,96,10,112,213,34,5,74,69,20,High School,False,other,24,male
736,16,20,2,46,19,16,10,112,213,34,5,74,69,10,High School,False,other,33,female
738,43,2,6,5,0,85,23,92,259,32,6,68,86,20,Bachelor,False,other,21,male
741,10,13,5,60,24,13,24,78,250,34,6,65,86,10,PhD,False,other,19,female
742,22,4,71,1,0,19,0,65,234,36,6,56,67,00,less than high school,False,other,32,female
743,84,0,2,8,0,99,58,96,304,33,5,99,83,21,Master,False,other,24,female
745,3,23,2,81,25,12,18,70,245,37,7,53,70,10,PhD,False,other,61,female
746,48,0,0,0,2,86,38,80,248,34,5,80,70,20,High School,False,Birmingham,65,male
748,60,0,6,8,1,56,18,71,243,37,7,53,70,20,High School,False,other,60,female
749,19,10,5,80,25,2,18,70,245,37,7,53,70,10,Bachelor,False,Birmingham,37,female
755,10,20,2,17,12,11,7,58,189,37,4,73,80,10,Master,False,London,34,female
756,11,8,1,24,17,14,1,57,180,38,5,56,73,10,Bachelor,False,other,23,female
758,23,1,7,10,2,90,0,84,219,34,5,68,68,20,High School,False,other,71,male
759,3,8,4,26,18,4,21,92,258,33,5,81,91,11,Bachelor,True,London,24,female
761,20,0,63,7,0,4,26,96,238,34,4,99,63,00,High School,False,other,27,male
765,26,0,0,8,0,94,10,91,273,35,5,82,70,20,less than high school,False,Birmingham,31,female
766,4,21,0,39,17,15,18,89,238,33,5,76,70,10,Bachelor,False,London,30,female
767,84,0,6,0,2,77,32,103,284,36,6,76,71,20,High School,False,London,31,male
768,22,3,119,2,2,12,2,82,240,37,5,73,82,00,Bachelor,False,other,23,male
769,57,0,6,8,1,72,1,76,222,35,5,67,65,20,High School,False,other,22,male
770,30,0,1,5,1,75,2,82,240,37,5,73,82,20,High School,False,Birmingham,24,male
771,10,18,1,50,19,5,26,82,248,34,6,65,81,10,Bachelor,True,other,32,female
773,11,20,4,40,25,17,29,157,236,34,9,51,59,10,High School,True,London,24,female
774,77,0,3,9,2,87,30,157,236,35,9,51,60,20,High School,False,other,36,male
775,84,0,4,7,1,83,0,102,203,36,5,69,65,20,High School,False,Birmingham,58,female
783,0,14,1,33,22,16,14,114,237,38,6,68,67,10,High School,False,other,21,female
784,35,1,44,3,1,9,1,77,240,37,6,60,78,00,High School,False,other,30,male
785,29,2,2,7,0,58,41,83,257,34,5,83,69,20,Master,False,other,59,male
787,14,10,5,86,15,1,24,79,278,33,6,69,77,10,High School,False,Birmingham,23,female
789,8,11,2,76,14,16,17,99,252,32,5,80,79,10,High School,False,Birmingham,33,female
790,24,2,7,2,2,100,43,82,231,35,7,56,76,20,Master,False,other,57,male
791,7,19,2,33,24,18,17,84,257,34,5,79,83,10,High School,False,other,25,female
792,18,13,0,42,10,16,2,81,240,36,6,60,75,10,High School,False,other,23,female
793,82,1,0,10,2,97,0,55,215,35,6,51,65,20,less than high school,False,other,24,male
797,33,3,48,2,2,16,44,38,189,34,8,39,79,02,less than high school,True,Birmingham,71,male
798,14,9,3,76,11,10,34,82,269,34,5,84,63,10,Master,False,Birmingham,26,female
799,53,0,1,0,0,84,34,82,269,34,5,84,63,20,Bachelor,False,other,32,female
800,14,11,4,39,11,3,8,82,216,34,5,68,84,10,Master,True,other,36,male
803,23,1,0,5,0,90,8,114,232,34,7,56,72,20,High School,False,Birmingham,66,female
804,71,2,2,7,1,86,22,84,225,34,6,61,62,20,PhD,False,Birmingham,65,male
805,21,1,75,3,0,10,40,52,150,35,7,40,62,00,Master,False,Birmingham,24,female
806,12,23,5,87,14,10,39,41,157,34,7,39,62,12,High School,False,other,23,female
807,15,13,3,48,15,19,40,52,150,35,7,40,62,10,less than high school,False,London,28,female
808,77,0,3,11,1,58,12,165,230,34,9,49,62,20,Master,False,other,23,female
809,11,10,4,38,16,12,31,70,228,34,6,61,62,10,Bachelor,False,Birmingham,26,male
812,8,1,78,2,0,18,33,99,257,34,7,61,78,00,Bachelor,False,London,29,female
813,2,8,2,25,21,14,24,102,174,36,6,56,62,10,High School,False,Birmingham,38,male
814,13,16,0,67,19,14,54,103,285,34,8,60,77,10,Bachelor,False,other,38,female
815,44,0,4,2,0,57,33,99,257,34,7,61,78,20,PhD,False,London,21,male
816,16,23,3,71,12,2,19,81,262,34,6,66,66,10,High School,False,other,25,female
820,35,1,6,3,1,79,0,99,208,35,6,57,67,20,High School,False,London,23,female
822,78,0,3,5,1,79,13,76,236,38,6,61,73,20,less than high school,False,Birmingham,31,male
823,45,0,3,2,2,86,13,76,236,38,6,61,73,20,High School,False,London,70,female
824,49,2,0,11,2,63,28,68,225,34,5,71,64,20,Bachelor,False,other,37,male
825,16,18,1,21,19,15,14,76,212,35,5,68,73,10,High School,False,Birmingham,33,female
827,12,24,0,70,13,16,14,76,212,35,5,68,73,10,PhD,True,Birmingham,23,female
828,0,14,2,62,18,5,9,65,164,36,7,40,92,10,Master,True,other,22,female
830,14,14,1,67,12,6,7,58,214,35,6,53,63,10,PhD,False,Birmingham,30,male
831,24,0,96,5,0,14,8,71,154,37,8,34,74,00,Master,False,Birmingham,26,male
832,4,3,116,4,1,7,42,145,260,35,9,54,92,00,High School,False,other,21,female
833,29,1,70,7,2,9,44,147,261,35,9,55,94,00,High School,True,other,43,male
834,12,10,0,27,10,2,26,88,228,35,5,76,74,10,High School,True,Birmingham,22,female
835,19,0,127,0,1,18,10,66,219,35,5,66,85,00,High School,True,other,70,male
838,15,1,95,5,1,10,35,75,223,34,8,46,67,00,Master,False,Birmingham,25,female
841,16,3,103,4,0,4,0,115,213,36,6,61,79,00,Master,False,other,24,female
842,35,4,112,5,0,16,45,119,231,34,7,62,92,00,Bachelor,False,other,24,female
843,32,1,107,7,0,15,35,88,213,34,6,62,67,00,High School,False,other,28,male
846,9,12,2,32,16,16,21,81,227,38,7,53,72,10,High School,False,other,21,female
847,85,1,6,6,0,92,16,78,246,37,7,54,70,20,High School,False,Birmingham,33,male
849,80,1,5,10,0,81,21,80,227,37,7,53,70,20,High School,False,other,24,male
852,8,3,59,5,2,2,32,80,253,34,11,37,84,00,High School,True,other,22,female
853,28,3,60,5,0,7,39,80,218,36,7,54,99,00,High School,False,Birmingham,63,male
854,7,24,0,78,9,11,39,80,218,36,7,54,99,10,High School,False,other,26,male
856,20,0,48,6,1,1,39,80,218,36,7,54,99,00,Master,True,other,23,male
857,5,20,2,53,7,17,34,73,205,36,8,44,74,10,High School,False,Birmingham,51,female
858,2,20,0,54,18,1,47,54,226,33,7,52,75,10,High School,False,other,40,female
859,5,20,5,19,16,17,22,74,169,36,8,38,73,10,High School,False,other,21,female
860,6,13,4,88,9,15,6,77,240,37,5,72,73,10,PhD,False,other,55,female
861,11,8,2,18,26,13,66,39,150,38,6,49,73,12,less than high school,True,London,21,female
866,5,19,1,47,15,9,22,71,169,36,8,38,71,10,High School,False,London,23,female
872,62,1,6,2,1,62,24,67,201,36,5,66,86,20,High School,False,other,29,female
875,4,18,2,85,21,1,40,109,209,35,8,50,65,10,less than high school,False,other,19,female
876,13,13,1,26,17,7,0,67,187,36,6,49,65,10,Master,False,other,37,female
878,4,22,4,54,14,14,19,94,249,34,5,80,88,10,Master,True,other,25,female
879,25,2,4,3,0,87,4,76,240,37,6,60,76,20,less than high school,True,other,63,female
883,13,21,3,85,22,1,4,76,240,37,6,60,76,10,High School,True,other,24,female
884,26,1,5,4,1,69,19,94,249,34,5,80,88,20,High School,False,other,29,female
885,12,15,0,81,20,2,14,86,258,35,6,66,67,10,PhD,False,other,43,female
887,18,22,0,72,22,7,38,66,201,33,8,43,87,10,Bachelor,False,Birmingham,23,female
888,6,10,0,16,10,8,0,72,181,36,6,49,90,10,Master,True,Birmingham,20,female
889,21,4,47,7,0,10,34,112,366,34,7,78,81,00,High School,False,other,55,male
890,67,0,2,1,1,90,24,71,201,36,6,56,88,20,PhD,False,Birmingham,62,female
891,4,14,3,51,8,18,3,78,239,37,6,60,74,10,High School,False,other,66,female
893,31,2,1,7,1,81,3,78,239,37,6,60,74,20,less than high school,False,other,67,male
895,15,18,1,87,8,0,1,80,195,36,6,52,85,10,High School,False,other,19,female
896,14,8,4,27,11,15,39,78,170,35,8,41,75,10,PhD,False,other,19,female
897,30,2,60,4,2,19,1,80,195,36,6,52,85,00,High School,False,other,63,female
900,26,0,41,2,1,11,36,56,197,36,7,47,68,00,High School,False,Birmingham,30,female
901,4,21,4,58,19,3,10,80,238,37,7,53,74,10,Master,True,other,24,female
902,84,1,6,0,1,51,10,80,238,37,7,53,74,20,Master,False,London,32,male
903,13,16,1,51,18,17,6,60,211,36,6,53,69,10,High School,False,Birmingham,21,female
904,19,7,3,74,11,3,6,60,211,36,6,53,69,10,High School,False,Birmingham,19,female
905,49,2,1,1,0,60,20,81,252,34,6,65,73,20,High School,False,Birmingham,33,male
909,13,14,2,15,24,0,39,59,144,34,5,56,65,10,Master,False,other,47,female
910,7,11,5,34,14,13,48,132,201,34,6,70,61,10,Master,False,other,26,female
912,1,20,2,64,13,4,44,65,223,35,6,62,62,10,Bachelor,False,London,26,female
913,40,0,4,10,0,61,46,94,215,34,6,65,61,20,High School,False,other,26,male
914,15,9,5,35,25,6,39,59,144,34,5,56,65,10,High School,False,other,23,male
916,7,8,2,59,16,7,19,161,159,38,6,63,65,10,High School,False,London,21,female
917,2,16,4,84,20,6,31,84,258,35,6,68,84,10,High School,True,London,33,female
918,75,0,7,8,2,50,32,81,215,34,7,52,90,20,Bachelor,False,other,69,male
919,46,1,6,5,2,86,12,72,184,35,9,34,96,20,Bachelor,True,other,61,male
920,18,1,45,6,0,3,37,91,249,34,6,69,68,00,Bachelor,False,other,57,male
921,11,10,4,88,15,5,32,81,215,34,7,52,90,10,Bachelor,False,other,25,female
923,55,2,0,5,1,80,31,84,258,35,6,68,84,20,High School,False,Birmingham,36,male
925,61,2,0,11,1,99,36,64,207,36,9,39,111,20,Bachelor,True,other,22,male
926,9,22,5,21,24,9,33,61,249,36,9,43,110,10,High School,False,Birmingham,20,female
927,30,4,38,4,2,6,19,93,238,33,6,64,69,00,Bachelor,False,other,42,female
928,48,1,5,11,1,84,27,55,187,33,8,38,72,20,Bachelor,False,Birmingham,22,male
929,18,16,4,29,12,18,38,63,176,34,7,45,68,10,less than high school,False,other,18,female
934,8,12,0,65,19,0,1,80,240,39,7,52,66,10,less than high school,False,Birmingham,24,female
935,75,2,3,10,0,64,38,60,193,35,7,47,77,20,PhD,False,Birmingham,35,male
937,18,23,2,21,19,17,50,71,250,32,6,68,64,10,High School,False,other,26,female
938,8,24,4,37,9,7,38,68,150,35,7,42,81,10,Master,False,Birmingham,22,male
939,35,1,51,6,2,7,17,73,166,38,5,59,65,00,Master,False,other,44,male
941,27,1,6,2,0,77,49,82,179,33,5,69,67,20,High School,False,other,70,female
944,24,1,64,4,1,10,49,90,182,34,6,60,69,00,Bachelor,False,London,29,male
945,13,12,0,47,18,16,42,71,198,33,8,43,65,10,Master,False,other,26,female
946,11,13,4,65,21,4,58,92,240,34,10,43,69,10,Bachelor,False,Birmingham,28,male
948,6,15,5,17,24,7,45,75,195,36,8,44,68,10,Master,False,other,26,female
949,16,20,1,17,15,6,45,75,195,36,8,44,68,10,High School,False,London,21,female
952,36,2,58,2,2,4,40,58,191,35,7,47,64,00,High School,True,other,24,female
956,4,20,4,15,17,15,52,111,199,35,6,67,63,10,Bachelor,True,London,22,female
957,4,14,3,57,17,14,52,88,209,34,6,64,70,10,Bachelor,False,other,19,female
958,18,17,0,66,25,19,12,120,187,36,7,51,83,10,High School,False,other,23,female
959,15,14,5,70,19,12,5,89,237,35,6,61,70,10,High School,False,Birmingham,19,female
960,16,16,4,62,24,9,27,58,187,33,8,39,76,10,High School,False,Birmingham,30,male
961,34,0,1,2,2,80,14,78,204,34,6,55,65,20,High School,False,other,55,female
963,14,21,3,54,22,3,39,100,194,33,7,53,78,10,Bachelor,False,other,26,female
964,17,24,4,49,25,13,27,58,187,33,8,39,76,10,High School,False,other,53,female
965,5,18,1,31,14,8,40,65,195,35,9,38,82,10,less than high school,False,Birmingham,36,female
966,35,3,109,0,0,10,41,103,207,33,6,64,64,00,Bachelor,True,London,33,male
967,30,0,67,0,1,21,20,97,237,33,5,78,81,00,Master,True,Birmingham,22,male
