Cust_ID,education_level,dependents,city,age,sex
5544,Master,False,other,54,male
5546,less than high school,False,Birmingham,22,female
5548,less than high school,False,other,35,female
5551,Bachelor,True,London,41,male
5552,High School,False,London,36,male
5553,less than high school,False,London,53,female
5554,Bachelor,False,other,63,male
5556,less than high school,False,London,34,female
5557,High School,False,other,24,female
5558,High School,True,other,25,female
5560,High School,False,other,58,male
5562,High School,False,other,22,female
5563,Bachelor,True,other,28,male
5564,Master,False,other,60,male
5566,Bachelor,False,other,78,male
5567,Bachelor,False,London,23,male
5568,Master,False,Birmingham,32,male
5569,High School,False,London,23,female
5572,Master,False,London,32,female
5573,Master,False,Birmingham,24,female
5574,High School,True,other,22,female
5575,less than high school,True,London,18,female
5576,Bachelor,False,other,26,female
5577,High School,False,London,64,female
5581,High School,True,other,42,female
5582,Master,False,Birmingham,20,male
5583,less than high school,True,other,23,female
5585,less than high school,True,Birmingham,18,female
5588,less than high school,True,London,25,male
5590,Bachelor,False,London,25,female
5591,Bachelor,True,other,25,female
5592,High School,False,Birmingham,21,female
5593,High School,False,other,58,female
5595,Bachelor,False,other,20,female
5597,Bachelor,False,Birmingham,38,male
5599,less than high school,True,other,21,male
5600,Master,False,Birmingham,30,male
5601,Master,False,other,19,female
5602,less than high school,False,Birmingham,56,female
5603,Bachelor,True,other,21,female
5605,Master,False,other,20,female
5606,Master,False,other,36,female
5608,less than high school,False,London,23,female
5609,less than high school,False,other,35,male
5610,less than high school,False,London,26,female
5611,High School,False,other,23,female
5612,Master,True,other,19,female
5614,High School,False,other,19,female
5615,less than high school,False,London,24,female
5619,Master,False,Birmingham,42,male
5621,Bachelor,False,other,59,male
5622,less than high school,False,other,55,male
5623,High School,False,London,36,female
5624,less than high school,False,other,58,male
5625,High School,True,Birmingham,70,female
5627,Master,True,Birmingham,57,male
5629,Bachelor,False,other,27,female
5634,Bachelor,True,London,77,female
5635,Bachelor,False,Birmingham,57,male
5636,less than high school,True,Birmingham,26,male
5638,Master,False,Birmingham,50,male
5639,less than high school,False,other,54,female
5643,High School,True,other,45,male
5644,High School,False,Birmingham,24,male
5647,High School,False,London,52,female
5648,High School,False,London,26,female
5649,Master,False,other,27,female
5655,High School,True,other,25,female
5658,Bachelor,False,other,35,female
5659,High School,False,London,33,male
5661,Bachelor,False,Birmingham,22,female
5662,Bachelor,True,London,18,male
5663,High School,False,Birmingham,18,female
5665,less than high school,False,Birmingham,55,male
5666,High School,False,London,24,female
5667,less than high school,True,other,57,female
5669,High School,False,other,22,male
5670,Master,False,London,36,female
5671,less than high school,True,other,74,male
5672,Master,False,other,28,male
5675,Bachelor,False,other,64,female
5677,Master,True,Birmingham,21,male
5681,Bachelor,True,other,21,male
5682,High School,True,Birmingham,30,male
5683,Master,False,London,24,female
5684,High School,False,Birmingham,28,female
5686,High School,False,London,27,female
5687,Master,False,London,43,female
5688,Bachelor,False,other,55,female
5689,High School,True,Birmingham,29,male
5690,High School,False,other,24,female
5691,High School,False,other,37,male
5694,Master,False,Birmingham,33,male
5695,Bachelor,False,Birmingham,25,male
5696,Master,False,other,24,female
5698,Bachelor,False,other,24,female
5700,Bachelor,False,Birmingham,28,female
5702,High School,False,Birmingham,24,female
5704,Master,False,Birmingham,26,male
5705,Master,False,London,21,male
5706,less than high school,False,Birmingham,37,female
5707,High School,True,other,57,male
5708,High School,True,other,73,male
5710,Master,False,Birmingham,28,female
5712,Bachelor,False,London,54,female
5713,High School,False,other,25,female
5714,Bachelor,False,London,35,female
5715,less than high school,False,Birmingham,18,female
5719,Bachelor,True,Birmingham,22,female
5720,High School,False,other,26,female
5721,Master,False,other,45,female
5723,High School,False,other,27,male
5724,less than high school,False,Birmingham,50,female
5725,High School,False,other,29,male
5726,less than high school,True,other,38,female
5727,High School,False,other,27,female
5729,Bachelor,True,London,19,female
5730,High School,False,other,54,female
5732,High School,False,London,21,male
5733,High School,False,other,23,male
5735,Master,True,Birmingham,28,female
5736,less than high school,False,London,19,female
5737,Bachelor,False,Birmingham,40,male
5738,less than high school,True,other,40,female
5740,Master,True,Birmingham,25,female
5741,Bachelor,False,Birmingham,24,male
5742,High School,True,other,64,male
5743,Bachelor,True,other,38,male
5748,High School,True,Birmingham,23,male
5749,Bachelor,False,Birmingham,18,female
5750,Bachelor,True,London,67,male
5751,Bachelor,False,Birmingham,50,female
5752,High School,False,other,26,male
5753,High School,False,other,27,female
5754,less than high school,True,other,28,male
5756,Bachelor,False,Birmingham,26,female
5763,Master,False,Birmingham,51,male
5764,Bachelor,False,Birmingham,23,male
5765,less than high school,True,other,24,female
5767,High School,False,other,26,female
5768,Bachelor,False,other,26,female
5769,Bachelor,False,other,26,male
5770,Master,False,other,61,male
5771,less than high school,False,Birmingham,70,female
5772,Master,False,other,39,female
5773,Bachelor,True,other,28,female
5776,less than high school,False,other,19,female
5777,less than high school,False,Birmingham,20,male
5778,High School,False,other,64,male
5779,Bachelor,False,other,24,female
5780,Bachelor,False,London,68,female
5783,High School,False,other,20,male
5786,Master,True,other,20,male
5787,less than high school,False,other,25,male
5789,less than high school,False,other,22,female
5790,Bachelor,False,other,38,female
5791,Master,False,London,38,female
5792,Bachelor,False,Birmingham,21,female
5793,Bachelor,False,Birmingham,75,male
5794,High School,False,other,69,male
5796,Master,True,Birmingham,37,male
5798,Bachelor,False,other,76,male
5800,High School,False,other,21,female
5801,less than high school,True,other,51,female
5802,High School,False,other,45,female
5803,Bachelor,False,other,25,female
5804,High School,False,Birmingham,23,male
5806,High School,False,Birmingham,18,female
5808,Master,False,other,23,female
5810,High School,False,Birmingham,26,female
5812,Master,False,other,22,male
5813,less than high school,False,London,22,female
5814,High School,False,Birmingham,65,male
5816,Bachelor,False,other,19,female
5817,less than high school,False,other,23,female
5818,less than high school,False,other,42,male
5819,High School,False,other,60,male
5820,less than high school,True,Birmingham,61,male
5821,High School,False,Birmingham,22,male
5823,High School,True,Birmingham,25,female
5826,High School,False,London,54,male
5827,Bachelor,False,London,29,female
5828,Bachelor,False,London,22,female
5830,Master,True,London,21,male
5831,Master,False,other,21,female
5832,Bachelor,False,other,23,male
5833,Bachelor,False,Birmingham,59,male
5834,Bachelor,False,other,25,female
5836,Bachelor,False,other,27,male
5838,Bachelor,False,London,23,female
5839,High School,False,Birmingham,64,female
5842,Bachelor,True,other,21,male
5843,Bachelor,False,Birmingham,29,female
5846,Bachelor,True,London,58,male
5848,Bachelor,False,other,23,male
5849,High School,False,Birmingham,64,male
5850,High School,False,London,21,male
5851,High School,True,other,36,female
5855,Bachelor,False,other,21,female
5860,Master,False,other,22,male
5861,less than high school,False,other,26,male
5863,High School,False,Birmingham,21,female
5864,Bachelor,True,London,28,male
5865,High School,True,other,28,male
5866,High School,False,other,22,female
5869,less than high school,True,other,27,male
5871,less than high school,False,other,22,female
5872,Bachelor,True,other,19,female
5873,less than high school,False,other,61,male
5875,High School,True,Birmingham,31,male
5876,High School,False,Birmingham,73,female
5877,Bachelor,False,other,31,male
5878,less than high school,False,Birmingham,18,male
5881,less than high school,False,other,23,female
5882,Bachelor,False,other,18,female
5883,Master,True,other,21,male
5884,High School,False,other,60,female
5887,Master,False,Birmingham,67,female
5889,Bachelor,True,Birmingham,47,male
5890,Bachelor,True,London,21,male
5891,Bachelor,False,other,25,male
5893,Bachelor,False,Birmingham,76,male
5895,Master,False,other,69,male
5897,PhD,False,London,25,female
5898,Bachelor,True,other,30,male
5899,less than high school,False,other,56,male
5900,Bachelor,True,Birmingham,74,male
5901,Master,False,Birmingham,20,female
5903,High School,False,Birmingham,70,male
5904,High School,False,other,22,female
5907,Master,False,London,34,male
5909,Bachelor,False,Birmingham,53,male
5910,Bachelor,False,other,31,male
5911,less than high school,True,Birmingham,26,female
5912,High School,False,other,33,female
5913,High School,False,other,21,female
5914,Bachelor,True,Birmingham,21,female
5916,High School,True,other,22,male
5918,High School,False,other,57,female
5920,Master,False,Birmingham,29,female
5922,High School,True,London,28,male
5924,Bachelor,False,other,26,male
5926,PhD,False,other,21,male
5927,Bachelor,True,other,22,male
5928,High School,False,Birmingham,63,male
5929,Bachelor,True,Birmingham,22,female
5930,High School,False,Birmingham,23,female
5931,Bachelor,False,other,44,female
5936,less than high school,False,other,63,male
5937,High School,False,London,23,female
5938,Bachelor,False,Birmingham,23,female
5939,High School,False,Birmingham,44,male
5940,Bachelor,False,other,21,female
5941,Bachelor,False,London,60,female
5942,less than high school,False,other,61,male
5944,Bachelor,False,Birmingham,26,female
5946,less than high school,False,other,20,female
5947,less than high school,True,Birmingham,32,male
5948,High School,True,Birmingham,30,female
5949,Master,False,other,53,female
5950,High School,False,Birmingham,52,female
5951,Bachelor,False,Birmingham,19,female
5952,High School,False,other,68,male
5953,Bachelor,True,Birmingham,20,female
5954,less than high school,False,other,26,female
5955,less than high school,True,other,33,female
5956,less than high school,True,Birmingham,19,female
5957,High School,False,other,24,female
5960,High School,False,other,21,male
5961,Master,True,London,23,male
5965,Master,False,other,27,male
5968,Bachelor,False,Birmingham,37,female
5969,High School,False,Birmingham,51,male
5970,Bachelor,False,London,26,female
5974,High School,False,Birmingham,24,male
5977,High School,False,other,31,male
5978,Bachelor,False,London,20,female
5979,High School,True,London,18,female
5980,Master,False,other,24,female
5981,Bachelor,False,London,26,male
5982,less than high school,False,other,30,male
5984,less than high school,True,other,25,female
5985,Master,False,other,49,female
5988,Bachelor,False,other,18,female
5989,High School,False,Birmingham,49,male
5994,Bachelor,False,other,22,female
5996,Bachelor,True,Birmingham,23,male
5998,less than high school,False,other,29,female
5999,less than high school,False,London,23,male
6000,High School,False,London,32,female
6002,less than high school,False,Birmingham,70,female
6003,less than high school,True,London,56,female
6004,Master,False,other,21,female
6005,Bachelor,False,other,20,female
6009,High School,False,other,26,female
6014,Master,False,London,24,male
6016,Bachelor,False,Birmingham,22,female
6018,less than high school,False,other,21,female
6019,High School,True,Birmingham,24,male
6020,High School,False,other,27,female
6021,Bachelor,False,other,24,male
6023,Bachelor,True,London,25,female
6025,Bachelor,False,London,21,female
6026,Master,False,London,24,female
6028,High School,True,Birmingham,20,female
6029,High School,False,Birmingham,21,female
6032,Bachelor,True,London,19,female
6033,High School,False,Birmingham,22,male
6034,High School,False,London,28,female
6035,High School,False,other,21,male
6036,Bachelor,False,other,69,female
6037,less than high school,True,other,43,male
6040,less than high school,False,other,75,male
6041,High School,True,other,61,male
6042,High School,False,London,28,female
6044,High School,True,London,24,male
6045,Master,False,London,21,male
6046,Bachelor,False,Birmingham,69,male
6047,Bachelor,False,other,30,male
6049,Bachelor,True,London,54,male
6051,High School,False,other,24,male
6053,Bachelor,False,other,23,female
6054,Bachelor,True,Birmingham,53,male
6055,less than high school,False,London,19,male
6056,less than high school,True,other,38,female
6057,High School,True,other,35,male
6060,PhD,False,other,22,male
6061,less than high school,True,other,22,female
6063,Bachelor,False,Birmingham,71,male
6064,High School,False,London,31,female
6067,less than high school,False,other,23,female
6070,High School,False,other,71,female
6071,Master,False,other,20,male
6074,less than high school,False,other,18,male
6075,Master,False,other,22,female
6081,less than high school,False,other,21,female
6082,Master,True,Birmingham,24,female
6088,High School,False,other,54,female
6089,Bachelor,False,other,22,male
6090,Bachelor,True,other,22,female
6091,High School,False,other,24,female
6092,High School,False,other,22,female
6093,High School,True,other,37,female
6094,Bachelor,False,other,71,male
6099,Master,False,Birmingham,31,male
6100,less than high school,False,other,56,female
6102,Master,False,other,58,female
6103,Bachelor,False,other,61,male
6104,less than high school,False,other,21,male
6106,High School,True,Birmingham,47,male
6107,less than high school,False,Birmingham,25,male
6108,Master,False,other,66,female
6109,Bachelor,False,Birmingham,23,female
6110,High School,False,other,20,male
6111,Bachelor,False,other,57,female
6112,High School,False,other,45,female
6117,Master,False,other,34,female
6120,Bachelor,True,Birmingham,24,male
6122,less than high school,True,Birmingham,33,female
6123,High School,True,Birmingham,21,female
6124,High School,False,Birmingham,20,female
6125,less than high school,False,Birmingham,21,female
6126,less than high school,True,other,37,male
6129,High School,True,Birmingham,35,female
6130,High School,False,Birmingham,21,male
6131,High School,False,Birmingham,56,female
6132,Bachelor,True,other,32,male
6133,less than high school,False,Birmingham,23,male
6134,less than high school,False,other,55,male
6135,less than high school,True,other,19,female
6136,High School,False,other,24,female
6138,High School,False,London,58,male
6139,High School,True,London,46,female
6140,Master,False,Birmingham,35,female
6143,High School,True,other,22,male
6144,less than high school,False,London,24,female
6145,Master,False,other,22,female
6147,less than high school,False,Birmingham,25,female
6148,Bachelor,False,other,30,female
6149,Bachelor,False,other,70,female
6151,less than high school,False,Birmingham,24,female
6152,High School,True,London,26,female
6155,High School,False,other,43,female
6158,High School,False,Birmingham,41,female
6159,High School,True,London,27,female
6160,Master,False,Birmingham,36,female
6166,Master,True,London,21,female
6167,High School,False,other,60,male
6168,Bachelor,False,other,62,male
6170,less than high school,False,other,24,male
6172,Master,False,London,28,female
6173,High School,True,other,38,female
6175,Master,False,other,18,female
6177,High School,True,London,35,female
6179,Bachelor,False,other,24,female
6181,Bachelor,False,Birmingham,25,male
6182,Master,True,London,22,male
6183,Bachelor,False,London,23,female
6185,High School,False,other,20,male
6187,Bachelor,False,Birmingham,24,male
6188,Bachelor,False,other,36,female
6189,less than high school,True,Birmingham,21,female
6191,Master,False,other,61,male
6192,less than high school,False,Birmingham,23,male
6196,Master,True,other,38,female
6198,Bachelor,False,London,26,female
6199,Bachelor,False,London,22,male
6201,Bachelor,False,Birmingham,20,female
6203,High School,False,other,23,female
6204,less than high school,False,Birmingham,51,male
6205,Bachelor,False,other,32,female
6208,High School,False,other,26,female
6209,Bachelor,False,London,21,male
6211,Bachelor,True,Birmingham,41,female
6216,less than high school,False,other,48,female
6217,High School,False,other,22,female
6219,less than high school,False,other,35,female
6220,High School,False,London,33,female
6221,High School,False,other,38,female
6222,less than high school,False,other,52,male
6224,Master,True,other,21,male
6225,less than high school,False,other,41,male
6226,High School,False,other,19,male
6227,Bachelor,False,other,23,male
6229,Master,True,Birmingham,23,female
6230,High School,False,London,23,female
6232,less than high school,True,Birmingham,21,male
6235,less than high school,True,other,24,male
6236,less than high school,True,other,26,female
6237,less than high school,True,London,70,female
6239,less than high school,False,other,70,male
6240,less than high school,False,Birmingham,29,female
6243,High School,False,Birmingham,22,female
6244,less than high school,True,other,35,female
6245,Bachelor,False,other,80,female
6246,High School,False,other,28,female
6247,Bachelor,True,other,63,female
6248,Bachelor,False,other,32,female
6249,less than high school,False,Birmingham,20,female
6251,Bachelor,True,other,33,female
6252,Bachelor,True,Birmingham,21,female
6253,less than high school,True,other,56,female
6254,less than high school,True,Birmingham,31,male
6256,less than high school,False,other,26,female
6262,less than high school,False,Birmingham,21,female
6263,less than high school,False,other,20,male
6264,High School,True,other,28,male
6265,High School,False,other,77,male
6267,High School,False,London,23,male
6268,High School,True,Birmingham,35,female
6269,less than high school,True,other,23,female
6270,Bachelor,True,other,60,male
6271,less than high school,True,Birmingham,20,female
6272,Bachelor,False,other,23,female
6273,Bachelor,False,other,38,female
6276,less than high school,False,other,19,female
6277,PhD,True,other,70,male
6282,Bachelor,True,London,54,female
6283,Bachelor,True,Birmingham,31,female
6286,Master,False,other,63,female
6287,Master,False,other,21,female
6288,Bachelor,False,London,23,male
6290,less than high school,True,other,21,male
6293,less than high school,False,other,23,female
6294,Bachelor,False,Birmingham,22,female
6295,Bachelor,False,London,21,male
6296,Bachelor,False,Birmingham,24,male
6297,Master,True,London,23,female
6299,High School,False,other,29,male
6300,less than high school,False,London,59,female
6301,High School,False,Birmingham,68,female
6305,Bachelor,False,Birmingham,30,male
6306,less than high school,True,other,34,male
6307,less than high school,False,other,22,female
6308,High School,True,Birmingham,55,female
6309,Bachelor,False,Birmingham,21,female
6310,Master,False,Birmingham,21,female
6312,High School,True,other,19,female
6314,High School,False,other,28,female
6318,Bachelor,False,other,70,male
6320,Master,False,other,24,female
6321,Bachelor,True,Birmingham,34,female
6322,less than high school,True,other,63,male
6324,Bachelor,False,other,26,female
6327,less than high school,True,other,27,female
6328,High School,False,Birmingham,24,female
6330,less than high school,False,Birmingham,21,female
6335,Bachelor,True,other,22,female
6338,PhD,False,other,47,female
6339,less than high school,False,other,30,female
6341,PhD,False,London,60,female
6342,less than high school,True,London,19,female
6343,less than high school,True,other,65,female
6345,High School,True,other,59,male
6346,Bachelor,False,other,72,female
6348,High School,True,London,31,female
6349,Bachelor,False,other,59,male
6350,High School,True,Birmingham,42,female
6352,High School,False,other,66,female
6354,Bachelor,False,other,53,male
6355,Bachelor,True,other,20,female
6356,Bachelor,False,other,26,male
6357,Bachelor,False,other,44,female
6359,less than high school,True,Birmingham,23,female
6361,High School,False,other,26,male
6363,High School,False,other,21,female
6364,less than high school,False,other,25,female
6367,Bachelor,True,Birmingham,21,male
6371,Bachelor,True,Birmingham,72,male
6373,High School,True,Birmingham,20,male
6374,less than high school,False,other,32,male
6375,less than high school,True,other,31,male
6378,less than high school,False,Birmingham,58,female
6379,less than high school,True,other,72,male
6384,Bachelor,False,Birmingham,60,male
6387,Bachelor,False,Birmingham,19,female
6389,Master,False,other,30,female
6390,less than high school,True,other,27,male
6391,Master,False,other,79,male
6393,less than high school,False,London,68,female
6395,less than high school,False,Birmingham,21,female
6397,less than high school,True,other,22,male
6398,Master,False,other,23,female
6402,High School,True,other,21,female
6404,Bachelor,False,other,71,male
6406,Bachelor,False,other,30,female
6407,less than high school,False,Birmingham,18,female
6411,Bachelor,False,Birmingham,72,female
6412,less than high school,True,Birmingham,51,female
6413,High School,False,London,61,female
6414,High School,False,other,30,female
6415,Bachelor,True,Birmingham,20,male
6416,High School,False,Birmingham,56,female
6417,Bachelor,False,other,22,male
6418,Master,False,London,30,male
6422,Bachelor,False,Birmingham,20,female
6423,less than high school,False,Birmingham,35,female
6424,less than high school,False,other,67,female
6425,High School,False,other,20,female
6426,Bachelor,False,other,59,female
6427,High School,False,London,28,male
6429,High School,False,other,22,female
6431,less than high school,False,London,18,female
6432,less than high school,True,other,30,male
6435,Bachelor,False,other,23,male
6436,Bachelor,True,other,28,male
6437,less than high school,True,other,50,female
6438,PhD,False,other,30,female
6441,less than high school,False,London,67,male
6447,Bachelor,False,other,24,male
6448,less than high school,True,other,30,female
6449,High School,False,other,24,female
6451,High School,False,other,31,female
6452,High School,False,Birmingham,38,female
6453,High School,False,London,21,female
6454,High School,True,Birmingham,21,male
6455,less than high school,False,other,21,male
6456,Master,True,other,28,male
6458,Bachelor,False,other,26,female
6463,Master,True,Birmingham,22,male
6465,PhD,False,Birmingham,58,female
6466,Bachelor,False,other,22,female
6469,less than high school,False,Birmingham,33,female
6470,High School,False,Birmingham,21,female
6471,less than high school,False,Birmingham,25,male
6472,less than high school,False,Birmingham,37,male
6474,High School,False,other,20,female
6475,High School,False,other,18,female
6476,PhD,True,other,57,female
6477,High School,True,Birmingham,21,male
6479,less than high school,False,other,29,male
6480,High School,True,Birmingham,50,female
6482,Bachelor,False,Birmingham,48,male
6484,PhD,True,other,74,female
6486,High School,False,London,24,female
6487,Master,True,London,61,male
6488,High School,False,London,55,male
6489,Bachelor,False,other,29,female
6491,Master,False,other,28,male
6492,High School,False,Birmingham,20,male
6495,less than high school,True,Birmingham,25,female
6496,Bachelor,True,Birmingham,59,female
